alpha,l1_ratio,mean_rmse,std_rmse,mean_r2,std_r2,fold_rmses,fold_r2s
0.1,0.5,2.258212697088305,0.028695128263935468,-1.028325144292966,0.0472489959788773,"[2.2327483254532794, 2.2435808570314957, 2.298308908780139]","[-1.0747667173779414, -1.0467106871795764, -0.9634980283213805]"
0.1,0.9,2.258359652168157,0.028707382909108757,-1.0285883277868615,0.04722997240477972,"[2.2328431110701423, 2.243771070100633, 2.2984647753336955]","[-1.074942878940996, -1.0470577463223938, -0.9637643580971949]"
1.0,0.5,2.258991796967688,0.02877947294634044,-1.0297197655263084,0.047131075666687276,"[2.2333312749319294, 2.2444625934213067, 2.2991815225498264]","[-1.0758502627599866, -1.04831973452535, -0.9649892992935885]"
1.0,0.9,2.2590042298734816,0.02876864936323574,-1.0297428554883021,0.04715296491324842,"[2.2333665616235923, 2.244464605447027, 2.2991815225498264]","[-1.075915860253433, -1.0483234069178846, -0.9649892992935885]"
3.0,0.5,2.2590042298734816,0.02876864936323574,-1.0297428554883021,0.04715296491324842,"[2.2333665616235923, 2.244464605447027, 2.2991815225498264]","[-1.075915860253433, -1.0483234069178846, -0.9649892992935885]"
3.0,0.9,2.2590042298734816,0.02876864936323574,-1.0297428554883021,0.04715296491324842,"[2.2333665616235923, 2.244464605447027, 2.2991815225498264]","[-1.075915860253433, -1.0483234069178846, -0.9649892992935885]"
